,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi_liste,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn
105,149,A,P1,,,Østmarkveien 22F,0,0,Andre,Eldre,178,0,0,10.448502,63.45142,False,False,False,False,False,False,0,0,False,[2.8445824 2.7551552 2.8397408 ... 3.300743  3.2768376 3.296649 ],[1.7200852 1.6586752 1.6539582 ... 1.8078748 1.7942934 1.7167922],[2.703642  2.6189318 2.7067036 ... 3.1048718 3.1069188 3.133245 ],[0.1409404 0.1362234 0.1330372 ... 0.1958712 0.1699188 0.163404 ],[1.7200852 1.6586752 1.6539582 ... 1.8078748 1.7942934 1.7167922],0,0,0,0,0,0,0,[4.5646676 4.4138304 4.493699  ... 5.1086178 5.071131  5.0134412],46100.0,3.0,5.0,22296.231263600002,0,0,23804.66001,0,0,0,0.9005909999999999,0,0,2.4261399999999997,0,0,0,1.348617,0,0,3.68549,0,0,0,Referansesituasjon
106,150,A,P1,,,Østmarkveien 22C,0,0,Andre,Eldre,266,0,0,10.448505,63.451574,False,False,False,False,False,False,0,0,False,[4.2508928 4.1172544 4.2436576 ... 4.932571  4.8968472 4.926453 ],[2.5704644 2.4786944 2.4716454 ... 2.7016556 2.6813598 2.5655434],[4.040274  3.9136846 4.0448492 ... 4.6398646 4.6429236 4.682265 ],[0.2106188 0.2035698 0.1988084 ... 0.2927064 0.2539236 0.244188 ],[2.5704644 2.4786944 2.4716454 ... 2.7016556 2.6813598 2.5655434],0,0,0,0,0,0,0,[6.8213572 6.5959488 6.715303  ... 7.6342266 7.578207  7.4919964],68900.0,5.0,8.0,33319.08716920001,0,0,35573.25597,0,0,0,1.3458269999999999,0,0,3.62558,0,0,0,2.015349,0,0,5.50753,0,0,0,Referansesituasjon
107,151,C,P1,,,Østmarkveien 22A,0,0,Andre,Eldre,330,0,0,10.448914,63.451471,False,False,False,False,False,False,0,0,False,[5.273664 5.107872 5.264688 ... 6.119355 6.075036 6.111765],[3.188922 3.075072 3.066327 ... 3.351678 3.326499 3.182817],[5.01237  4.855323 5.018046 ... 5.756223 5.760018 5.808825],[0.261294 0.252549 0.246642 ... 0.363132 0.315018 0.30294 ],[3.188922 3.075072 3.066327 ... 3.351678 3.326499 3.182817],0,0,0,0,0,0,0,[8.462586 8.182944 8.331015 ... 9.471033 9.401535 9.294582],85500.0,6.0,9.0,41335.709645999996,0,0,44132.23484999999,0,0,0,1.669635,0,0,4.4979,0,0,0,2.500245,0,0,6.83265,0,0,0,Referansesituasjon
108,152,A,P1,,,Østmarkveien 40,0,0,Andre,Eldre,780,0,0,10.447684,63.4532,False,False,False,False,False,False,0,0,False,[12.465024 12.073152 12.443808 ... 14.46393  14.359176 14.44599 ],[7.537452 7.268352 7.247682 ... 7.922148 7.862634 7.523022],[11.84742  11.476218 11.860836 ... 13.605618 13.614588 13.72995 ],[0.617604 0.596934 0.582972 ... 0.858312 0.744588 0.71604 ],[7.537452 7.268352 7.247682 ... 7.922148 7.862634 7.523022],0,0,0,0,0,0,0,[20.002476 19.341504 19.69149  ... 22.386078 22.22181  21.969012],202000.0,15.0,22.0,97702.58643600001,0,0,104312.5551,0,0,0,3.94641,0,0,10.6314,0,0,0,5.90967,0,0,16.149900000000002,0,0,0,Referansesituasjon
109,153,A,P1,,,Østmarkveien 40,0,0,Andre,Eldre,781,0,0,10.447829,63.453439,False,False,False,False,True,False,0,0,False,[12.4810048 12.0886304 12.4597616 ... 14.4824735 14.3775852 14.4645105],[7.5471154 7.2776704 7.2569739 ... 7.9323046 7.8727143 7.5326669],[11.862609  11.4909311 11.8760422 ... 13.6230611 13.6320426 13.7475525],[0.6183958 0.5976993 0.5837194 ... 0.8594124 0.7455426 0.716958 ],[7.5471154 7.2776704 7.2569739 ... 7.9323046 7.8727143 7.5326669],0,0,0,0,0,0,0,[20.0281202 19.3663008 19.7167355 ... 22.4147781 22.2502995 21.9971774],202300.0,15.0,22.0,97827.84616219999,0,0,104446.289145,0,0,0,3.9514695,0,0,10.64503,0,0,0,5.917246499999999,0,0,16.170605000000002,0,0,0,Referansesituasjon
110,154,A,P1,,,Østmarkveien ,0,0,Andre,Eldre,544,0,0,10.44852,63.453116,False,False,False,False,True,False,0,0,False,[ 8.6935552  8.4202496  8.6787584 ... 10.087664  10.0146048 10.075152 ],[5.2568896 5.0692096 5.0547936 ... 5.5251904 5.4836832 5.2468256],[8.262816  8.0039264 8.2721728 ... 9.4890464 9.4953024 9.57576  ],[0.4307392 0.4163232 0.4065856 ... 0.5986176 0.5193024 0.499392 ],[5.2568896 5.0692096 5.0547936 ... 5.5251904 5.4836832 5.2468256],0,0,0,0,0,0,0,[13.9504448 13.4894592 13.733552  ... 15.6128544 15.498288  15.3219776],140900.0,10.0,15.0,68141.29105279999,0,0,72751.32048000001,0,0,0,2.7523679999999997,0,0,7.41472,0,0,0,4.1216159999999995,0,0,11.26352,0,0,0,Referansesituasjon
111,155,A,P1,,,Østmarkveien ,0,0,Andre,Eldre,546,0,0,10.448812,63.453317,False,False,False,False,False,False,0,0,False,[ 8.7255168  8.4512064  8.7106656 ... 10.124751  10.0514232 10.112193 ],[5.2762164 5.0878464 5.0733774 ... 5.5455036 5.5038438 5.2661154],[8.293194  8.0333526 8.3025852 ... 9.5239326 9.5302116 9.610965 ],[0.4323228 0.4178538 0.4080804 ... 0.6008184 0.5212116 0.501228 ],[5.2762164 5.0878464 5.0733774 ... 5.5455036 5.5038438 5.2661154],0,0,0,0,0,0,0,[14.0017332 13.5390528 13.784043  ... 15.6702546 15.555267  15.3783084],141400.0,10.0,15.0,68391.8105052,0,0,73018.78856999999,0,0,0,2.762487,0,0,7.44198,0,0,0,4.136769,0,0,11.30493,0,0,0,Referansesituasjon
112,156,A,P1,,,Østmarkveien ,0,0,Andre,Eldre,546,0,0,10.448821,63.453542,False,False,False,False,True,False,0,0,False,[ 8.7255168  8.4512064  8.7106656 ... 10.124751  10.0514232 10.112193 ],[5.2762164 5.0878464 5.0733774 ... 5.5455036 5.5038438 5.2661154],[8.293194  8.0333526 8.3025852 ... 9.5239326 9.5302116 9.610965 ],[0.4323228 0.4178538 0.4080804 ... 0.6008184 0.5212116 0.501228 ],[5.2762164 5.0878464 5.0733774 ... 5.5455036 5.5038438 5.2661154],0,0,0,0,0,0,0,[14.0017332 13.5390528 13.784043  ... 15.6702546 15.555267  15.3783084],141400.0,10.0,15.0,68391.8105052,0,0,73018.78856999999,0,0,0,2.762487,0,0,7.44198,0,0,0,4.136769,0,0,11.30493,0,0,0,Referansesituasjon
113,158,A,P1,,,Østmarkveien 26F,2984054,Bo- og behandlingssenter,Sykehjem,Eldre,352,0,2,10.445739,63.451703,False,False,False,False,True,False,0,0,False,[7.392 7.392 7.392 ... 8.096 7.744 7.744],[2.816 2.816 2.816 ... 3.52  3.168 3.168],[6.688 6.688 6.688 ... 7.04  7.04  7.04 ],[0.704 0.704 0.704 ... 1.056 0.704 0.704],[2.816 2.816 2.816 ... 3.52  3.168 3.168],0,0,0,0,0,0,0,[10.208 10.208 10.208 ... 11.616 10.912 10.912],93600.0,8.0,10.0,59474.272000000004,0,0,34158.08,0,0,0,3.872,0,0,4.576,0,0,0,4.928,0,0,4.928,0,0,0,Referansesituasjon
114,160,A,P1,,,Sjømannsveien 21A,2987440,Annen bygning for bofellesskap,Sykehjem,Eldre,2232,0,5,10.442713,63.450953,False,False,False,False,True,False,0,0,False,[46.872 46.872 46.872 ... 51.336 49.104 49.104],[17.856 17.856 17.856 ... 22.32  20.088 20.088],[42.408 42.408 42.408 ... 44.64  44.64  44.64 ],[4.464 4.464 4.464 ... 6.696 4.464 4.464],[17.856 17.856 17.856 ... 22.32  20.088 20.088],0,0,0,0,0,0,0,[64.728 64.728 64.728 ... 73.656 69.192 69.192],593700.0,54.0,62.0,377120.952,0,0,216593.28,0,0,0,24.552,0,0,29.016,0,0,0,31.247999999999998,0,0,31.248,0,0,0,Referansesituasjon
115,161,A,P1,,,Østmarkveien 28U,2987456,Barnehage,Barnehage,Eldre,410,0,2,10.444561,63.451796,False,False,False,False,True,False,0,0,False,[5.33 5.33 5.33 ... 6.97 6.15 6.56],[1.64 2.05 2.05 ... 1.64 1.64 1.64],[4.92 4.92 4.92 ... 6.56 5.74 6.15],[0.41 0.41 0.41 ... 0.41 0.41 0.41],[1.64 2.05 2.05 ... 1.64 1.64 1.64],0,0,0,0,0,0,0,[6.97 7.38 7.38 ... 8.61 7.79 8.2 ],75700.0,2.0,9.0,46885.14,0,0,28837.759999999995,0,0,0,0.8200000000000001,0,0,1.6400000000000001,0,0,0,2.87,0,0,6.5600000000000005,0,0,0,Referansesituasjon
116,163,A,P1,,,Østmarkveien 26,2987693,Andre småhus m/3 boliger el fl,Hus,Eldre,388,0,3,10.448255,63.451866,False,False,False,False,False,False,0,0,False,[ 7.372  5.82   6.984 ... 10.088  9.312  9.312],[1.552 1.164 0.776 ... 2.716 2.328 1.94 ],[6.984 5.82  6.984 ... 9.312 8.536 8.924],[0.388 0.    0.    ... 0.776 0.776 0.388],[1.552 1.164 0.776 ... 2.716 2.328 1.94 ],0,0,0,0,0,0,0,[ 8.924  6.984  7.76  ... 12.804 11.64  11.252],71100.0,4.0,3.0,57166.367999999995,0,0,13915.232000000002,0,0,0,2.3280000000000003,0,0,1.552,0,0,0,2.3280000000000003,0,0,1.164,0,0,0,Referansesituasjon
117,164,A,P1,,,Østmarkveien 26,2987694,Andre småhus m/3 boliger el fl,Hus,Eldre,388,0,3,10.44784,63.451996,False,False,False,False,False,False,0,0,False,[ 7.372  5.82   6.984 ... 10.088  9.312  9.312],[1.552 1.164 0.776 ... 2.716 2.328 1.94 ],[6.984 5.82  6.984 ... 9.312 8.536 8.924],[0.388 0.    0.    ... 0.776 0.776 0.388],[1.552 1.164 0.776 ... 2.716 2.328 1.94 ],0,0,0,0,0,0,0,[ 8.924  6.984  7.76  ... 12.804 11.64  11.252],71100.0,4.0,3.0,57166.367999999995,0,0,13915.232000000002,0,0,0,2.3280000000000003,0,0,1.552,0,0,0,2.3280000000000003,0,0,1.164,0,0,0,Referansesituasjon
118,165,A,P1,,,Østmarkveien 26E,2987698,Bo- og behandlingssenter,Sykehjem,Eldre,424,0,2,10.446325,63.451778,False,False,False,False,False,False,0,0,False,[8.904 8.904 8.904 ... 9.752 9.328 9.328],[3.392 3.392 3.392 ... 4.24  3.816 3.816],[8.056 8.056 8.056 ... 8.48  8.48  8.48 ],[0.848 0.848 0.848 ... 1.272 0.848 0.848],[3.392 3.392 3.392 ... 4.24  3.816 3.816],0,0,0,0,0,0,0,[12.296 12.296 12.296 ... 13.992 13.144 13.144],112800.0,10.0,12.0,71639.464,0,0,41144.96,0,0,0,4.664,0,0,5.512,0,0,0,5.936,0,0,5.936,0,0,0,Referansesituasjon
119,166,A,P1,,,Østmarkveien 28C,2987699,Stort frittliggende boligbygg på 2 etg.,Hus,Eldre,510,0,3,10.448162,63.452415,False,False,False,False,True,False,0,0,False,[ 9.69  7.65  9.18 ... 13.26 12.24 12.24],[2.04 1.53 1.02 ... 3.57 3.06 2.55],[ 9.18  7.65  9.18 ... 12.24 11.22 11.73],[0.51 0.   0.   ... 1.02 1.02 0.51],[2.04 1.53 1.02 ... 3.57 3.06 2.55],0,0,0,0,0,0,0,[11.73  9.18 10.2  ... 16.83 15.3  14.79],93400.0,5.0,5.0,75141.35999999999,0,0,18290.64,0,0,0,3.06,0,0,2.04,0,0,0,3.06,0,0,1.53,0,0,0,Referansesituasjon
120,167,A,P1,,,Østmarkveien 28G,2987700,Rekkehus,Hus,Eldre,822,0,3,10.447456,63.452332,False,False,False,False,True,False,0,0,False,[15.618 12.33  14.796 ... 21.372 19.728 19.728],[3.288 2.466 1.644 ... 5.754 4.932 4.11 ],[14.796 12.33  14.796 ... 19.728 18.084 18.906],[0.822 0.    0.    ... 1.644 1.644 0.822],[3.288 2.466 1.644 ... 5.754 4.932 4.11 ],0,0,0,0,0,0,0,[18.906 14.796 16.44  ... 27.126 24.66  23.838],150600.0,8.0,7.0,121110.19200000002,0,0,29480.208,0,0,0,4.932,0,0,3.2880000000000003,0,0,0,4.932,0,0,2.466,0,0,0,Referansesituasjon
121,168,A,P1,,,Østmarkveien 28N,2987701,Kjede/atriumhus,Hus,Eldre,410,0,2,10.445153,63.452006,False,False,False,False,False,False,0,0,False,[ 7.79  6.15  7.38 ... 10.66  9.84  9.84],[1.64 1.23 0.82 ... 2.87 2.46 2.05],[7.38 6.15 7.38 ... 9.84 9.02 9.43],[0.41 0.   0.   ... 0.82 0.82 0.41],[1.64 1.23 0.82 ... 2.87 2.46 2.05],0,0,0,0,0,0,0,[ 9.43  7.38  8.2  ... 13.53 12.3  11.89],75100.0,4.0,4.0,60407.76,0,0,14704.240000000002,0,0,0,2.46,0,0,1.6400000000000001,0,0,0,2.46,0,0,1.23,0,0,0,Referansesituasjon
122,169,A,P1,,,Østmarkveien 30,2987703,"Tomannsbolig, horisontaldelt",Hus,Eldre,229,0,3,10.448481,63.45278,False,False,False,False,True,False,0,0,False,[4.351 3.435 4.122 ... 5.954 5.496 5.496],[0.916 0.687 0.458 ... 1.603 1.374 1.145],[4.122 3.435 4.122 ... 5.496 5.038 5.267],[0.229 0.    0.    ... 0.458 0.458 0.229],[0.916 0.687 0.458 ... 1.603 1.374 1.145],0,0,0,0,0,0,0,[5.267 4.122 4.58  ... 7.557 6.87  6.641],42000.0,2.0,2.0,33739.944,0,0,8212.856000000002,0,0,0,1.374,0,0,0.916,0,0,0,1.374,0,0,0.687,0,0,0,Referansesituasjon
123,170,A,P1,,,Østmarkveien 32,2987704,Andre småhus m/3 boliger el fl,Hus,Eldre,345,0,3,10.448003,63.452838,False,False,False,False,True,False,0,0,False,[6.555 5.175 6.21  ... 8.97  8.28  8.28 ],[1.38  1.035 0.69  ... 2.415 2.07  1.725],[6.21  5.175 6.21  ... 8.28  7.59  7.935],[0.345 0.    0.    ... 0.69  0.69  0.345],[1.38  1.035 0.69  ... 2.415 2.07  1.725],0,0,0,0,0,0,0,[ 7.935  6.21   6.9   ... 11.385 10.35  10.005],63200.0,3.0,3.0,50830.920000000006,0,0,12373.080000000004,0,0,0,2.0700000000000003,0,0,1.3800000000000001,0,0,0,2.0700000000000003,0,0,1.035,0,0,0,Referansesituasjon
124,171,A,P1,,,Østmarkveien 34,2987705,Andre småhus m/3 boliger el fl,Hus,Eldre,348,0,3,10.447405,63.452925,False,False,False,False,True,False,0,0,False,[6.612 5.22  6.264 ... 9.048 8.352 8.352],[1.392 1.044 0.696 ... 2.436 2.088 1.74 ],[6.264 5.22  6.264 ... 8.352 7.656 8.004],[0.348 0.    0.    ... 0.696 0.696 0.348],[1.392 1.044 0.696 ... 2.436 2.088 1.74 ],0,0,0,0,0,0,0,[ 8.004  6.264  6.96  ... 11.484 10.44  10.092],63800.0,3.0,3.0,51272.92800000001,0,0,12480.672000000002,0,0,0,2.088,0,0,1.3920000000000001,0,0,0,2.088,0,0,1.044,0,0,0,Referansesituasjon
125,172,A,P1,,,Østmarkveien 36,2987706,Andre småhus m/3 boliger el fl,Hus,Eldre,345,0,3,10.446861,63.452868,False,False,False,False,True,False,0,0,False,[6.555 5.175 6.21  ... 8.97  8.28  8.28 ],[1.38  1.035 0.69  ... 2.415 2.07  1.725],[6.21  5.175 6.21  ... 8.28  7.59  7.935],[0.345 0.    0.    ... 0.69  0.69  0.345],[1.38  1.035 0.69  ... 2.415 2.07  1.725],0,0,0,0,0,0,0,[ 7.935  6.21   6.9   ... 11.385 10.35  10.005],63200.0,3.0,3.0,50830.920000000006,0,0,12373.080000000004,0,0,0,2.0700000000000003,0,0,1.3800000000000001,0,0,0,2.0700000000000003,0,0,1.035,0,0,0,Referansesituasjon
126,173,A,P1,,,Østmarkveien 40,4345647,Annen kontorbygning,Kontor,Eldre,673,0,3,10.447707,63.453335,False,False,False,False,True,False,0,0,False,[7.403 7.403 8.076 ... 8.749 8.749 8.749],[7.403 7.403 7.403 ... 7.403 7.403 7.403],[7.403 7.403 8.076 ... 8.749 8.749 8.749],[0. 0. 0. ... 0. 0. 0.],[7.403 7.403 7.403 ... 7.403 7.403 7.403],0,0,0,0,0,0,0,[14.806 14.806 15.479 ... 16.152 16.152 16.152],174600.0,9.0,22.0,59883.54,0,0,114750.538,0,0,0,0.673,0,0,8.076,0,0,0,2.692,0,0,18.844,0,0,0,Referansesituasjon
127,176,A,P1,,,Østmarkveien 26G,5384266,Barnehage,Barnehage,TEK10/TEK17,1250,810,3,10.444673,63.451399,False,False,False,False,False,False,0,0,False,[ 8.75 10.   10.   ... 11.25 10.   10.  ],[5.   6.25 6.25 ... 5.   5.   5.  ],[ 7.5   8.75  8.75 ... 10.    8.75  8.75],[1.25 1.25 1.25 ... 1.25 1.25 1.25],[5.   6.25 6.25 ... 5.   5.   5.  ],0,0,0,0,0,0,0,[13.75 16.25 16.25 ... 16.25 15.   15.  ],183600.0,8.0,26.0,95655.0,0,0,87920.0,0,0,0,2.5,0,0,5.0,0,0,0,6.25,0,0,20.0,0,0,0,Referansesituasjon
128,179,A,P1,,,Østmarkveien 26,6097270,Annen kontorbygning,Kontor,TEK10/TEK17,120,0,2,10.445702,63.451828,False,False,False,False,False,False,0,0,False,[0.72 0.72 0.84 ... 0.96 0.84 0.96],[1.32 1.32 1.32 ... 1.32 1.32 1.32],[0.72 0.72 0.84 ... 0.96 0.84 0.96],[0. 0. 0. ... 0. 0. 0.],[1.32 1.32 1.32 ... 1.32 1.32 1.32],0,0,0,0,0,0,0,[2.04 2.04 2.16 ... 2.28 2.16 2.28],26800.0,2.0,4.0,6336.48,0,0,20460.72,0,0,0,0.12,0,0,1.44,0,0,0,0.36,0,0,3.36,0,0,0,Referansesituasjon
129,180,A,P1,,,Østmarkveien 22C,6098753,Bo- og behandlingssenter,Sykehjem,Eldre,236,130,2,10.448496,63.451588,False,False,False,False,False,False,0,0,False,[4.956 4.956 4.956 ... 5.428 5.192 5.192],[1.888 1.888 1.888 ... 2.36  2.124 2.124],[4.484 4.484 4.484 ... 4.72  4.72  4.72 ],[0.472 0.472 0.472 ... 0.708 0.472 0.472],[1.888 1.888 1.888 ... 2.36  2.124 2.124],0,0,0,0,0,0,0,[6.844 6.844 6.844 ... 7.788 7.316 7.316],62800.0,6.0,7.0,39874.796,0,0,22901.440000000002,0,0,0,2.596,0,0,3.068,0,0,0,3.3039999999999994,0,0,3.3040000000000003,0,0,0,Referansesituasjon
130,181,A,P1,,,Østmarkveien 22G,6098755,Bo- og behandlingssenter,Sykehjem,Eldre,184,210,1,10.448594,63.451369,False,False,False,False,True,False,0,0,False,[3.864 3.864 3.864 ... 4.232 4.048 4.048],[1.472 1.472 1.472 ... 1.84  1.656 1.656],[3.496 3.496 3.496 ... 3.68  3.68  3.68 ],[0.368 0.368 0.368 ... 0.552 0.368 0.368],[1.472 1.472 1.472 ... 1.84  1.656 1.656],0,0,0,0,0,0,0,[5.336 5.336 5.336 ... 6.072 5.704 5.704],48900.0,4.0,5.0,31088.824,0,0,17855.36,0,0,0,2.024,0,0,2.392,0,0,0,2.576,0,0,2.576,0,0,0,Referansesituasjon
131,182,A,P1,,,Østmarkveien 22A,6098758,Bo- og behandlingssenter,Sykehjem,Eldre,310,190,2,10.448912,63.451476,False,False,False,False,True,False,0,0,False,[6.51 6.51 6.51 ... 7.13 6.82 6.82],[2.48 2.48 2.48 ... 3.1  2.79 2.79],[5.89 5.89 5.89 ... 6.2  6.2  6.2 ],[0.62 0.62 0.62 ... 0.93 0.62 0.62],[2.48 2.48 2.48 ... 3.1  2.79 2.79],0,0,0,0,0,0,0,[ 8.99  8.99  8.99 ... 10.23  9.61  9.61],82500.0,7.0,9.0,52377.909999999996,0,0,30082.399999999994,0,0,0,3.41,0,0,4.03,0,0,0,4.34,0,0,4.34,0,0,0,Referansesituasjon
132,183,A,P3,,,Leiv Eirikssons vei 39,2981000,Annen kontorbygning,Kontor,Eldre,12909,0,5,10.446489,63.454828,False,False,False,False,False,False,0,0,False,[141.999 141.999 154.908 ... 167.817 167.817 167.817],[141.999 141.999 141.999 ... 141.999 141.999 141.999],[141.999 141.999 154.908 ... 167.817 167.817 167.817],[0. 0. 0. ... 0. 0. 0.],[141.999 141.999 141.999 ... 141.999 141.999 141.999],0,0,0,0,0,0,0,[283.998 283.998 296.907 ... 309.816 309.816 309.816],3349700.0,168.0,413.0,1148642.82,0,0,2201061.954,0,0,0,12.909,0,0,154.90800000000002,0,0,0,51.636,0,0,361.452,0,0,0,Referansesituasjon
133,184,A,P3,,,Olav Engelbrektssons allé 19,2987689,Videregående skole,Skole,Eldre,7500,0,5,10.445571,63.45035,False,False,False,False,True,False,0,0,False,[ 97.5  97.5 105.  ... 112.5 105.  112.5],[30. 30. 30. ... 30. 30. 30.],[ 90.   90.   97.5 ... 105.   97.5 105. ],[7.5 7.5 7.5 ... 7.5 7.5 7.5],[30. 30. 30. ... 30. 30. 30.],0,0,0,0,0,0,0,[127.5 127.5 135.  ... 142.5 135.  142.5],1279800.0,30.0,120.0,847125.0,0,0,432660.0,0,0,0,7.5,0,0,22.5,0,0,0,52.5,0,0,67.5,0,0,0,Referansesituasjon
134,185,C,P3,,,Østmarkveien 29,2987673,Sykehus,Sykehus,Eldre,4305,0,4,10.450984,63.452194,False,False,False,False,False,False,0,0,True,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[131.5 128.2 125.5 ... 151.8 150.7 148.6],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,Referansesituasjon
135,186,A,P2,,,Leiv Eirikssons vei 39,2981000,Annen kontorbygning,Kontor,Eldre,12909,0,5,10.446489,63.454828,False,False,False,False,False,False,0,0,False,[141.999 141.999 154.908 ... 167.817 167.817 167.817],[141.999 141.999 141.999 ... 141.999 141.999 141.999],[141.999 141.999 154.908 ... 167.817 167.817 167.817],[0. 0. 0. ... 0. 0. 0.],[141.999 141.999 141.999 ... 141.999 141.999 141.999],0,0,0,0,0,0,0,[283.998 283.998 296.907 ... 309.816 309.816 309.816],3349700.0,168.0,413.0,1148642.82,0,0,2201061.954,0,0,0,12.909,0,0,154.90800000000002,0,0,0,51.636,0,0,361.452,0,0,0,Referansesituasjon
136,187,A,P2,,,Olav Engelbrektssons allé 19,2987689,Videregående skole,Skole,Eldre,7500,0,5,10.445571,63.45035,False,False,False,False,False,False,0,0,False,[ 97.5  97.5 105.  ... 112.5 105.  112.5],[30. 30. 30. ... 30. 30. 30.],[ 90.   90.   97.5 ... 105.   97.5 105. ],[7.5 7.5 7.5 ... 7.5 7.5 7.5],[30. 30. 30. ... 30. 30. 30.],0,0,0,0,0,0,0,[127.5 127.5 135.  ... 142.5 135.  142.5],1279800.0,30.0,120.0,847125.0,0,0,432660.0,0,0,0,7.5,0,0,22.5,0,0,0,52.5,0,0,67.5,0,0,0,Referansesituasjon
137,188,C,P2,,,Østmarkveien 29,2987673,Sykehus,Sykehus,Eldre,4305,0,4,10.450984,63.452194,False,False,False,False,False,False,0,0,True,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[131.5 128.2 125.5 ... 151.8 150.7 148.6],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,Referansesituasjon
138,189,A,P1,,,Leiv Eirikssons vei 39,2981000,Annen kontorbygning,Kontor,Eldre,12909,0,5,10.446489,63.454828,False,False,False,False,False,False,0,0,False,[141.999 141.999 154.908 ... 167.817 167.817 167.817],[141.999 141.999 141.999 ... 141.999 141.999 141.999],[141.999 141.999 154.908 ... 167.817 167.817 167.817],[0. 0. 0. ... 0. 0. 0.],[141.999 141.999 141.999 ... 141.999 141.999 141.999],0,0,0,0,0,0,0,[283.998 283.998 296.907 ... 309.816 309.816 309.816],3349700.0,168.0,413.0,1148642.82,0,0,2201061.954,0,0,0,12.909,0,0,154.90800000000002,0,0,0,51.636,0,0,361.452,0,0,0,Referansesituasjon
139,190,A,P1,,,Olav Engelbrektssons allé 19,2987689,Videregående skole,Skole,Eldre,7500,0,5,10.445571,63.45035,False,False,False,False,False,False,0,0,False,[ 97.5  97.5 105.  ... 112.5 105.  112.5],[30. 30. 30. ... 30. 30. 30.],[ 90.   90.   97.5 ... 105.   97.5 105. ],[7.5 7.5 7.5 ... 7.5 7.5 7.5],[30. 30. 30. ... 30. 30. 30.],0,0,0,0,0,0,0,[127.5 127.5 135.  ... 142.5 135.  142.5],1279800.0,30.0,120.0,847125.0,0,0,432660.0,0,0,0,7.5,0,0,22.5,0,0,0,52.5,0,0,67.5,0,0,0,Referansesituasjon
140,191,C,P1,,,Østmarkveien 29,2987673,Sykehus,Sykehus,Eldre,4305,0,4,10.450984,63.452194,False,False,False,False,True,False,0,0,True,[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],[131.5 128.2 125.5 ... 151.8 150.7 148.6],[0. 0. 0. ... 0. 0. 0.],0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,Referansesituasjon
141,193,A,E,,,Østmarkveien 26F,2984054,Bo- og behandlingssenter,Sykehjem,Eldre,352,0,2,10.445739,63.451703,False,False,False,False,False,False,0,0,False,[7.392 7.392 7.392 ... 8.096 7.744 7.744],[2.816 2.816 2.816 ... 3.52  3.168 3.168],[6.688 6.688 6.688 ... 7.04  7.04  7.04 ],[0.704 0.704 0.704 ... 1.056 0.704 0.704],[2.816 2.816 2.816 ... 3.52  3.168 3.168],0,0,0,0,0,0,0,[10.208 10.208 10.208 ... 11.616 10.912 10.912],93600.0,8.0,10.0,59474.272000000004,0,0,34158.08,0,0,0,3.872,0,0,4.576,0,0,0,4.928,0,0,4.928,0,0,0,Referansesituasjon
